Model.Year	Mfr	Division	Car.line	Class	CityMPG	HighwayMPG	CombinedMPG	Guzzler	Displacement	Cylinders	Transmission	Gears	CityCO2	HighwayCO2	CombinedCO2
2026	General Motors	GMC	CANYON 2WD	2-Wheel Drive, Rear	19	23	20		2.7	4	Auto(A8)	8	462	387	443
2026	General Motors	GMC	CANYON 4WD	4-Wheel Drive	17	22	19		2.7	4	Auto(A8)	8	511	404	462
2026	General Motors	GMC	CANYON AT4X 4WD	4-Wheel Drive	17	17	17		2.7	4	Auto(A8)	8	531	522	527
2026	General Motors	GMC	CANYON AT4X AEV 4WD	4-Wheel Drive	16	16	16		2.7	4	Auto(A8)	8	559	570	564
2026	General Motors	Chevrolet	COLORADO 2WD	2-Wheel Drive, Rear	19	24	21		2.7	4	Auto(A8)	8	462	367	420
2026	General Motors	Chevrolet	COLORADO 4WD	4-Wheel Drive	17	22	19		2.7	4	Auto(A8)	8	511	404	462
2026	General Motors	Chevrolet	COLORADO 4WD MUD TERRAIN TIRES	4-Wheel Drive	17	20	18		2.7	4	Auto(A8)	8	529	451	494
2026	General Motors	Chevrolet	COLORADO ZR2 4WD	4-Wheel Drive	17	17	17		2.7	4	Auto(A8)	8	531	522	527
2026	General Motors	Chevrolet	COLORADO ZR2 BISON 4WD	4-Wheel Drive	16	16	16		2.7	4	Auto(A8)	8	559	570	564
2026	General Motors	Chevrolet	CORVETTE	2-Wheel Drive, Rear	16	25	19		6.2	8	Auto(S8)	8	571	356	474
2026	General Motors	Chevrolet	CORVETTE E-RAY	All Wheel Drive	16	24	19		6.2	8	Auto(S8)	8	566	368	477
2026	General Motors	Chevrolet	CORVETTE Z06	2-Wheel Drive, Rear	12	21	15	G	5.5	8	Auto(S8)	8	731	433	597
2026	General Motors	Chevrolet	CORVETTE Z06 CARBON AERO	2-Wheel Drive, Rear	12	19	14	G	5.5	8	Auto(S8)	8	755	479	631
2026	General Motors	Chevrolet	CORVETTE ZR1	2-Wheel Drive, Rear	12	18	14	G	5.5	8	Auto(S8)	8	738	495	629
2026	General Motors	Cadillac	CT4	2-Wheel Drive, Rear	21	31	25		2.7	4	Auto(S10)	10	412	287	356
2026	General Motors	Cadillac	CT4	2-Wheel Drive, Rear	22	32	26		2	4	Auto(S8)	8	401	276	345
2026	General Motors	Cadillac	CT4 AWD	All Wheel Drive	21	29	24		2.7	4	Auto(S10)	10	425	305	371
2026	General Motors	Cadillac	CT4 AWD 	All Wheel Drive	21	31	25		2	4	Auto(S8)	8	415	287	357
2026	General Motors	Cadillac	CT4 V	2-Wheel Drive, Rear	20	29	23		2.7	4	Auto(S10)	10	443	309	383
2026	General Motors	Cadillac	CT4 V	2-Wheel Drive, Rear	16	24	19		3.6	6	Auto(S10)	10	568	368	478
2026	General Motors	Cadillac	CT4 V	2-Wheel Drive, Rear	15	23	18		3.6	6	Manual(M6)	6	591	387	493
2026	General Motors	Cadillac	CT4 V AWD	All Wheel Drive	20	28	23		2.7	4	Auto(S10)	10	445	318	387
2026	General Motors	Cadillac	CT5	2-Wheel Drive, Rear	19	28	22		3	6	Auto(S10)	10	466	318	399
2026	General Motors	Cadillac	CT5	2-Wheel Drive, Rear	22	31	26		2	4	Auto(S10)	10	399	282	346
2026	General Motors	Cadillac	CT5 AWD	All Wheel Drive	18	27	21		3	6	Auto(S10)	10	488	334	418
2026	General Motors	Cadillac	CT5 AWD	All Wheel Drive	21	30	24		2	4	Auto(S10)	10	416	294	370
2026	General Motors	Cadillac	CT5 V	2-Wheel Drive, Rear	18	27	21		3	6	Auto(S10)	10	499	330	423
2026	General Motors	Cadillac	CT5 V	2-Wheel Drive, Rear	13	20	15	G	6.2	8	Auto(S10)	10	697	437	580
2026	General Motors	Cadillac	CT5 V	2-Wheel Drive, Rear	13	20	15	G	6.2	8	Manual(M6)	6	708	438	587
2026	General Motors	Cadillac	CT5 V AWD	All Wheel Drive	17	26	20		3	6	Auto(S10)	10	523	342	445
2026	General Motors	Buick	ENCLAVE AWD	All Wheel Drive	20	24	21		2.5	4	Auto(A8)	8	454	370	423
2026	General Motors	Buick	ENCLAVE FWD	2-Wheel Drive, Front	20	25	22		2.5	4	Auto(A8)	8	444	356	404
2026	General Motors	Buick	ENCORE GX AWD	All Wheel Drive	26	28	27		1.3	3	Auto(A9)	9	347	309	327
2026	General Motors	Buick	ENCORE GX FWD	2-Wheel Drive, Front	29	31	30		1.3	3	Auto(AV)	1	302	287	297
2026	General Motors	Buick	ENCORE GX FWD (Flex Fuel)	2-Wheel Drive, Front	30	31	30		1.2	3	Auto(AV)	1	296	287	297
2026	General Motors	Buick	ENVISION AWD	All Wheel Drive	22	28	25		2	4	Auto(S9)	9	397	317	361
2026	General Motors	Buick	ENVISTA	2-Wheel Drive, Front	28	32	30		1.2	3	Auto(A6)	6	316	277	296
2026	General Motors	Buick	ENVISTA (Flex Fuel)	2-Wheel Drive, Front	28	32	30		1.2	3	Auto(A6)	6	314	277	297
2026	General Motors	Chevrolet	EQUINOX AWD	All Wheel Drive	25	29	26		1.5	4	Auto(A8)	8	358	305	342
2026	General Motors	Chevrolet	EQUINOX EV AWD	All Wheel Drive	112	95	103	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	EQUINOX EV AWD	All Wheel Drive	30	36	33	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	EQUINOX EV AWD	All Wheel Drive	103	88	96	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	EQUINOX EV AWD	All Wheel Drive	33	38	35	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	EQUINOX EV FWD	2-Wheel Drive, Front	117	100	108	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	EQUINOX EV FWD	2-Wheel Drive, Front	29	34	31	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	EQUINOX FWD	2-Wheel Drive, Front	26	29	27		1.5	4	Auto(AV)	1	342	305	329
2026	General Motors	Cadillac	ESCALADE 4WD	4-Wheel Drive	14	18	16		6.2	8	Auto(A10)	10	634	495	572
2026	General Motors	Cadillac	ESCALADE V AWD	4-Wheel Drive	11	17	13		6.2	8	Auto(S10)	10	793	526	691
2026	General Motors	Cadillac	LYRIQ	2-Wheel Drive, Rear	100	83	92	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ	2-Wheel Drive, Rear	34	41	37	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ	2-Wheel Drive, Rear	100	83	91	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ	2-Wheel Drive, Rear	34	41	37	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ AWD	All Wheel Drive	93	77	85	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ AWD	All Wheel Drive	36	44	40	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ PAWD	All Wheel Drive	98	80	89	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ PAWD	All Wheel Drive	34	42	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ PAWD V SERIES (11 kW Charger)	All Wheel Drive	87	72	80	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ PAWD V SERIES (11 kW Charger)	All Wheel Drive	39	47	42	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ PAWD V SERIES (19 kW Charger)	All Wheel Drive	87	72	80	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	LYRIQ PAWD V SERIES (19 kW Charger)	All Wheel Drive	39	47	42	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	OPTIQ AWD	All Wheel Drive	110	88	99	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	OPTIQ AWD	All Wheel Drive	31	38	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	OPTIQ AWD	All Wheel Drive	110	88	99	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	OPTIQ AWD	All Wheel Drive	31	38	34	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	OPTIQ RWD	2-Wheel Drive, Rear	117	93	105	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	OPTIQ RWD	2-Wheel Drive, Rear	29	36	32	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	OPTIQ RWD	2-Wheel Drive, Rear	117	93	105	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	OPTIQ RWD	2-Wheel Drive, Rear	29	36	32	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	GMC	SIERRA 2WD	2-Wheel Drive, Rear	16	20	17		5.3	8	Auto(A10)	10	562	456	514
2026	General Motors	GMC	SIERRA 2WD	2-Wheel Drive, Rear	23	28	25		3	6	Auto(A10)	10	437	360	402
2026	General Motors	GMC	SIERRA 2WD 3M	2-Wheel Drive, Rear	18	21	20		2.7	4	Auto(A8)	8	501	419	464
2026	General Motors	GMC	SIERRA 2WD CAB CHASSIS	2-Wheel Drive, Rear	15	18	16		5.3	8	Auto(A10)	10	590	504	551
2026	General Motors	GMC	SIERRA 2WD M5	2-Wheel Drive, Rear	17	21	19		2.7	4	Auto(A8)	8	509	426	472
2026	General Motors	GMC	SIERRA 2WD with Sport Mode	2-Wheel Drive, Rear	16	21	18		5.3	8	Auto(A10)	10	554	423	495
2026	General Motors	GMC	SIERRA 4WD	4-Wheel Drive	22	26	24		3	6	Auto(A10)	10	459	391	428
2026	General Motors	GMC	SIERRA 4WD  (5.3 L)	4-Wheel Drive	15	18	16		5.3	8	Auto(A10)	10	598	492	550
2026	General Motors	GMC	SIERRA 4WD  (Flex Fuel)	4-Wheel Drive	15	19	17		5.3	8	Auto(A10)	10	576	462	524
2026	General Motors	GMC	SIERRA 4WD (6.2L)	4-Wheel Drive	15	19	16		6.2	8	Auto(A10)	10	606	457	539
2026	General Motors	GMC	SIERRA 4WD (Municipal)	4-Wheel Drive	15	19	16		5.3	8	Auto(A10)	10	604	475	546
2026	General Motors	GMC	SIERRA 4WD 4M	4-Wheel Drive	17	20	18		2.7	4	Auto(A8)	8	524	450	491
2026	General Motors	GMC	SIERRA 4WD AT4X	4-Wheel Drive	14	16	15		6.2	8	Auto(A10)	10	638	557	601
2026	General Motors	GMC	SIERRA 4WD AT4X	4-Wheel Drive	19	20	19		3	6	Auto(A10)	10	530	516	524
2026	General Motors	GMC	SIERRA 4WD CAB CHASSIS	4-Wheel Drive	14	16	15		5.3	8	Auto(A10)	10	633	542	592
2026	General Motors	GMC	SIERRA 4WD M6	4-Wheel Drive	17	18	17		2.7	4	Auto(A8)	8	535	486	513
2026	General Motors	GMC	SIERRA 4WD MUD TERRAIN TIRES	4-Wheel Drive	14	17	15		6.2	8	Auto(A10)	10	636	523	593
2026	General Motors	GMC	SIERRA 4WD MUD TERRAIN TIRES	4-Wheel Drive	14	17	16		5.3	8	Auto(A10)	10	612	512	567
2026	General Motors	GMC	SIERRA 4WD MUD TERRAIN TIRES	4-Wheel Drive	21	24	23		3	6	Auto(A10)	10	475	421	451
2026	General Motors	GMC	SIERRA 4WD MUD TERRAIN TIRES (Flex Fuel)	4-Wheel Drive	15	19	17		5.3	8	Auto(A10)	10	576	462	524
2026	General Motors	GMC	SIERRA 4WD MUD TERRAIN TIRES (Municipal)	4-Wheel Drive	15	19	16		5.3	8	Auto(A10)	10	604	475	546
2026	General Motors	GMC	SIERRA 4WD MUD TERRAIN TIRES 4M	4-Wheel Drive	16	17	17		2.7	4	Auto(A8)	8	552	517	536
2026	General Motors	GMC	SIERRA 4WD MUD TERRAIN TIRES with Sport Mode	4-Wheel Drive	15	18	16		5.3	8	Auto(A10)	10	605	508	561
2026	General Motors	GMC	SIERRA 4WD with Sport Mode	4-Wheel Drive	15	19	17		5.3	8	Auto(A10)	10	574	458	522
2026	General Motors	GMC	SIERRA EV	4-Wheel Drive	75	61	68	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	GMC	SIERRA EV	4-Wheel Drive	45	55	50	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	GMC	SIERRA EV	4-Wheel Drive	69	59	64	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	GMC	SIERRA EV	4-Wheel Drive	49	57	52	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	GMC	SIERRA EV	4-Wheel Drive	74	60	67	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	GMC	SIERRA EV	4-Wheel Drive	45	56	50	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO 2WD 	2-Wheel Drive, Rear	23	28	25		3	6	Auto(A10)	10	437	360	402
2026	General Motors	Chevrolet	SILVERADO 2WD (5.3L with Sport Mode)	2-Wheel Drive, Rear	16	21	18		5.3	8	Auto(A10)	10	539	429	490
2026	General Motors	Chevrolet	SILVERADO 2WD (5.3L)	2-Wheel Drive, Rear	16	20	17		5.3	8	Auto(A10)	10	562	454	513
2026	General Motors	Chevrolet	SILVERADO 2WD 3M	2-Wheel Drive, Rear	18	21	20		2.7	4	Auto(A8)	8	502	420	465
2026	General Motors	Chevrolet	SILVERADO 2WD CAB CHASSIS	2-Wheel Drive, Rear	15	18	16		5.3	8	Auto(A10)	10	590	504	551
2026	General Motors	Chevrolet	SILVERADO 2WD M5	2-Wheel Drive, Rear	17	21	19		2.7	4	Auto(A8)	8	509	426	472
2026	General Motors	Chevrolet	SILVERADO 4WD	4-Wheel Drive	15	20	17		6.2	8	Auto(A10)	10	593	450	528
2026	General Motors	Chevrolet	SILVERADO 4WD	4-Wheel Drive	22	26	24		3	6	Auto(A10)	10	459	391	428
2026	General Motors	Chevrolet	SILVERADO 4WD	4-Wheel Drive	22	25	23		3	6	Auto(A10)	10	463	399	434
2026	General Motors	Chevrolet	SILVERADO 4WD  (Flex Fuel)	4-Wheel Drive	15	19	17		5.3	8	Auto(A10)	10	576	462	524
2026	General Motors	Chevrolet	SILVERADO 4WD (5.3 L)	4-Wheel Drive	15	19	17		5.3	8	Auto(A10)	10	576	475	531
2026	General Motors	Chevrolet	SILVERADO 4WD 4M	4-Wheel Drive	17	21	19		2.7	4	Auto(A8)	8	513	424	473
2026	General Motors	Chevrolet	SILVERADO 4WD CAB CHASSIS	4-Wheel Drive	14	16	15		5.3	8	Auto(A10)	10	633	542	592
2026	General Motors	Chevrolet	SILVERADO 4WD M6 with Sport Mode	4-Wheel Drive	17	20	18		2.7	4	Auto(A8)	8	509	443	479
2026	General Motors	Chevrolet	SILVERADO 4WD MUD TERRAIN TIRE	4-Wheel Drive	15	18	16		5.3	8	Auto(A10)	10	595	501	552
2026	General Motors	Chevrolet	SILVERADO 4WD MUD TERRAIN TIRE  (Flex Fuel)	4-Wheel Drive	15	19	17		5.3	8	Auto(A10)	10	576	462	524
2026	General Motors	Chevrolet	SILVERADO 4WD MUD TERRAIN TIRE (6.2 L)	4-Wheel Drive	14	17	15		6.2	8	Auto(A10)	10	635	524	593
2026	General Motors	Chevrolet	SILVERADO 4WD MUD TERRAIN TIRE 4M	4-Wheel Drive	16	17	17		2.7	4	Auto(A8)	8	552	517	536
2026	General Motors	Chevrolet	SILVERADO 4WD MUD TERRAIN TIRE M6	4-Wheel Drive	16	17	17		2.7	4	Auto(A8)	8	551	516	535
2026	General Motors	Chevrolet	SILVERADO 4WD MUD TERRAIN TIRE with Sport Mode	4-Wheel Drive	15	18	16		5.3	8	Auto(A10)	10	595	503	553
2026	General Motors	Chevrolet	SILVERADO 4WD MUD TERRAIN TIRES	4-Wheel Drive	21	24	23		3	6	Auto(A10)	10	475	421	451
2026	General Motors	Chevrolet	SILVERADO 4WD MUD TERRAIN TIRES	4-Wheel Drive	21	24	23		3	6	Auto(A10)	10	474	418	448
2026	General Motors	Chevrolet	SILVERADO 4WD ZR2	4-Wheel Drive	14	17	15		6.2	8	Auto(A10)	10	638	535	591
2026	General Motors	Chevrolet	SILVERADO 4WD ZR2	4-Wheel Drive	20	23	21		3	6	Auto(A10)	10	504	451	480
2026	General Motors	Chevrolet	SILVERADO 4WD with Sport Mode	4-Wheel Drive	16	20	17		5.3	8	Auto(A10)	10	562	456	514
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	78	63	70	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	43	53	48	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	75	61	68	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	45	55	49	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	75	61	68	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	45	55	50	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	69	59	64	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	49	57	52	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	75	61	68	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	45	55	50	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	74	60	67	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SILVERADO EV	4-Wheel Drive	45	56	50	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Chevrolet	SUBURBAN 2WD	2-Wheel Drive, Rear	15	19	16		6.2	8	Auto(A10)	10	605	470	544
2026	General Motors	Chevrolet	SUBURBAN 2WD	2-Wheel Drive, Rear	15	20	17		5.3	8	Auto(A10)	10	592	453	530
2026	General Motors	Chevrolet	SUBURBAN 2WD	2-Wheel Drive, Rear	21	26	23		3	6	Auto(A10)	10	485	385	442
2026	General Motors	Chevrolet	SUBURBAN 4WD	4-Wheel Drive	14	18	16		6.2	8	Auto(A10)	10	634	495	572
2026	General Motors	Chevrolet	SUBURBAN 4WD	4-Wheel Drive	14	19	16		5.3	8	Auto(A10)	10	646	481	571
2026	General Motors	Chevrolet	SUBURBAN 4WD	4-Wheel Drive	20	24	22		3	6	Auto(A10)	10	496	416	460
2026	General Motors	Chevrolet	TAHOE 2WD	2-Wheel Drive, Rear	15	20	17		6.2	8	Auto(A10)	10	587	444	523
2026	General Motors	Chevrolet	TAHOE 2WD	2-Wheel Drive, Rear	15	20	17		5.3	8	Auto(A10)	10	592	453	530
2026	General Motors	Chevrolet	TAHOE 2WD	2-Wheel Drive, Rear	22	26	24		3	6	Auto(A10)	10	457	391	427
2026	General Motors	Chevrolet	TAHOE 4WD	4-Wheel Drive	20	24	22		3	6	Auto(A10)	10	496	416	460
2026	General Motors	Chevrolet	TAHOE 4WD (5.3L)	4-Wheel Drive	15	19	17		5.3	8	Auto(A10)	10	596	462	536
2026	General Motors	Chevrolet	TAHOE 4WD (6.2L)	4-Wheel Drive	14	18	16		6.2	8	Auto(A10)	10	634	495	572
2026	General Motors	GMC	TERRAIN AWD	All Wheel Drive	24	28	25		1.5	4	Auto(A8)	8	370	319	356
2026	General Motors	GMC	TERRAIN AWD Denali / AT4	All Wheel Drive	24	26	25		1.5	4	Auto(A8)	8	376	335	358
2026	General Motors	GMC	TERRAIN FWD	2-Wheel Drive, Front	26	28	27		1.5	4	Auto(AV)	1	342	318	329
2026	General Motors	Chevrolet	TRAILBLAZER AWD	All Wheel Drive	26	29	27		1.3	3	Auto(A9)	9	342	306	329
2026	General Motors	Chevrolet	TRAILBLAZER FWD	2-Wheel Drive, Front	29	33	31		1.3	3	Auto(AV)	1	307	270	287
2026	General Motors	Chevrolet	TRAILBLAZER FWD (Flex Fuel)	2-Wheel Drive, Front	30	31	30		1.2	3	Auto(AV)	1	296	287	297
2026	General Motors	Chevrolet	TRAVERSE AWD	All Wheel Drive	20	24	21		2.5	4	Auto(A8)	8	454	370	423
2026	General Motors	Chevrolet	TRAVERSE FWD	2-Wheel Drive, Front	20	26	22		2.5	4	Auto(A8)	8	440	342	404
2026	General Motors	Chevrolet	TRAX	2-Wheel Drive, Front	28	31	29		1.2	3	Auto(A6)	6	323	277	302
2026	General Motors	Chevrolet	TRAX (Flex Fuel)	2-Wheel Drive, Front	28	32	30		1.2	3	Auto(A6)	6	318	277	296
2026	General Motors	Cadillac	VISTIQ (11 kW Charger)	All Wheel Drive	93	78	86	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	VISTIQ (11 kW Charger)	All Wheel Drive	36	43	39	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	VISTIQ (19 kW Charger)	All Wheel Drive	93	78	86	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	VISTIQ (19 kW Charger)	All Wheel Drive	36	43	39	NA	0	NA	Auto(A1)	1	0	0	0
2026	General Motors	Cadillac	XT5 AWD	All Wheel Drive	18	26	21		3.6	6	Auto(S9)	9	486	348	424
2026	General Motors	Cadillac	XT5 AWD	All Wheel Drive	21	27	23		2	4	Auto(S9)	9	423	329	386
2026	General Motors	Cadillac	XT5 FWD	2-Wheel Drive, Front	19	26	21		3.6	6	Auto(S9)	9	468	339	423
2026	General Motors	Cadillac	XT5 FWD	2-Wheel Drive, Front	22	29	24		2	4	Auto(S9)	9	403	303	370
2026	General Motors	GMC	YUKON 2WD	2-Wheel Drive, Rear	15	20	17		6.2	8	Auto(A10)	10	587	444	523
2026	General Motors	GMC	YUKON 2WD	2-Wheel Drive, Rear	15	20	17		5.3	8	Auto(A10)	10	592	453	530
2026	General Motors	GMC	YUKON 2WD	2-Wheel Drive, Rear	21	26	23		3	6	Auto(A10)	10	485	385	442
2026	General Motors	GMC	YUKON 4WD	4-Wheel Drive	14	18	16		6.2	8	Auto(A10)	10	634	495	572
2026	General Motors	GMC	YUKON 4WD	4-Wheel Drive	15	19	17		5.3	8	Auto(A10)	10	596	462	536
2026	General Motors	GMC	YUKON 4WD	4-Wheel Drive	20	24	22		3	6	Auto(A10)	10	496	416	460
2026	General Motors	GMC	YUKON XL 2WD	2-Wheel Drive, Rear	15	19	16		6.2	8	Auto(A10)	10	605	470	544
2026	General Motors	GMC	YUKON XL 2WD	2-Wheel Drive, Rear	15	20	17		5.3	8	Auto(A10)	10	592	453	530
2026	General Motors	GMC	YUKON XL 2WD	2-Wheel Drive, Rear	21	26	23		3	6	Auto(A10)	10	485	385	442
2026	General Motors	GMC	YUKON XL 4WD	4-Wheel Drive	14	18	16		6.2	8	Auto(A10)	10	634	495	572
2026	General Motors	GMC	YUKON XL 4WD	4-Wheel Drive	14	19	16		5.3	8	Auto(A10)	10	646	481	571
2026	General Motors	GMC	YUKON XL 4WD	4-Wheel Drive	20	24	22		3	6	Auto(A10)	10	496	416	460
2026	Honda	Honda	CIVIC 4Dr	2-Wheel Drive, Front	27	37	31		1.5	4	Manual(M6)	6	323	239	285
2026	Honda	Honda	CIVIC 4Dr	2-Wheel Drive, Front	32	41	36		2	4	Auto(AV)	1	276	215	248
2026	Honda	Honda	CIVIC 4Dr	2-Wheel Drive, Front	31	39	34		2	4	Auto(AV-S7)	7	281	226	260
2026	Honda	Honda	CIVIC 4Dr	2-Wheel Drive, Front	50	47	49		2	4	Auto(AV)	1	176	188	181
2026	Honda	Honda	CIVIC 5Dr	2-Wheel Drive, Front	30	38	34		2	4	Auto(AV-S7)	7	295	233	268
2026	Honda	Honda	CIVIC 5Dr	2-Wheel Drive, Front	50	45	48		2	4	Auto(AV)	1	177	196	186
2026	Honda	Honda	CR-V AWD	All Wheel Drive	27	31	29		1.5	4	Auto(AV)	1	329	286	310
2026	Honda	Honda	CR-V AWD	All Wheel Drive	40	34	37		2	4	Auto(AV)	1	218	259	237
2026	Honda	Honda	CR-V AWD TrailSport	All Wheel Drive	38	33	35		2	4	Auto(AV)	1	236	272	252
2026	Honda	Honda	CR-V FWD	2-Wheel Drive, Front	28	33	30		1.5	4	Auto(AV)	1	318	269	296
2026	Honda	Honda	CR-V FWD	2-Wheel Drive, Front	43	36	40		2	4	Auto(AV)	1	205	246	223
2026	Honda	Honda	HR-V AWD	All Wheel Drive	25	30	27		2	4	Auto(AV)	1	357	292	328
2026	Honda	Honda	HR-V FWD	2-Wheel Drive, Front	26	32	28		2	4	Auto(AV)	1	338	278	311
2026	Honda	Acura	INTEGRA	2-Wheel Drive, Front	29	37	32		1.5	4	Auto(AV-S7)	7	302	238	278
2026	Honda	Acura	INTEGRA	2-Wheel Drive, Front	21	28	24		2	4	Manual(M6)	6	419	312	371
2026	Honda	Acura	INTEGRA A-SPEC	2-Wheel Drive, Front	29	37	32		1.5	4	Auto(AV-S7)	7	301	240	277
2026	Honda	Acura	INTEGRA A-SPEC	2-Wheel Drive, Front	26	36	30		1.5	4	Manual(M6)	6	339	241	293
2026	Honda	Acura	MDX AWD	All Wheel Drive	19	25	21		3.5	6	Auto(S10)	10	477	357	423
2026	Honda	Acura	MDX AWD Type-S	All Wheel Drive	17	21	19		3	6	Auto(S10)	10	523	414	474
2026	Honda	Acura	MDX FWD	2-Wheel Drive, Front	19	26	22		3.5	6	Auto(S10)	10	470	339	411
2026	Honda	Honda	ODYSSEY FWD	2-Wheel Drive, Front	19	28	22		3.5	6	Auto(S10)	10	457	319	395
2026	Honda	Honda	PASSPORT AWD	All Wheel Drive	19	25	21		3.5	6	Auto(S10)	10	469	356	424
2026	Honda	Honda	PASSPORT AWD Trailsport	All Wheel Drive	18	23	20		3.5	6	Auto(S10)	10	496	387	446
2026	Honda	Acura	RDX AWD	All Wheel Drive	21	27	23		2	4	Auto(S10)	10	415	322	385
2026	Honda	Acura	RDX AWD A-SPEC	All Wheel Drive	21	26	23		2	4	Auto(S10)	10	423	342	386
2026	Honda	Honda	RIDGELINE AWD	All Wheel Drive	18	24	21		3.5	6	Auto(S9)	9	494	375	441
2026	Honda	Honda	RIDGELINE AWD TrailSport	All Wheel Drive	18	23	20		3.5	6	Auto(S9)	9	496	386	446
2026	Honda	Acura	ZDX AWD	All Wheel Drive	98	81	89	NA	0	NA	Auto(A1)	1	0	0	0
2026	Honda	Acura	ZDX AWD	All Wheel Drive	34	42	38	NA	0	NA	Auto(A1)	1	0	0	0
2026	Honda	Acura	ZDX AWD Type S	All Wheel Drive	90	76	83	NA	0	NA	Auto(A1)	1	0	0	0
2026	Honda	Acura	ZDX AWD Type S	All Wheel Drive	38	44	41	NA	0	NA	Auto(A1)	1	0	0	0
2026	Honda	Acura	ZDX RWD	2-Wheel Drive, Rear	100	83	91	NA	0	NA	Auto(A1)	1	0	0	0
2026	Honda	Acura	ZDX RWD	2-Wheel Drive, Rear	34	41	37	NA	0	NA	Auto(A1)	1	0	0	0
2026	Hyundai	HYUNDAI MOTOR COMPANY	Elantra	2-Wheel Drive, Front	28	35	31		1.6	4	Auto(AM-S7)	7	316	254	288
2026	Hyundai	HYUNDAI MOTOR COMPANY	Elantra Hybrid	2-Wheel Drive, Front	49	52	50		1.6	4	Auto(AM-S6)	6	180	172	177
